"date","manner_of_death","armed","age","gender","race","state","signs_of_mental_illness","threat_level","flee","body_camera","longitude","latitude","year"
2017-11-08,"shot","knife",14,"M",0,"WI","False","other","Not fleeing","False",-90.65,46.597,"2017"
2017-11-09,"shot","gun",25,"M",1,"NC","False","attack","Car","False",-80.499,35.666,"2017"
2017-11-09,"shot","gun",35,"M",0,"MS","True","attack","Not fleeing","False",-89.124,32.868,"2017"
2017-11-09,"shot","gun",27,"M",0,"KY","False","other","Car","False",-82.727,38.518,"2017"
2017-11-09,"shot","unarmed",23,"F",0,"KY","False","other","Car","False",-82.727,38.518,"2017"
2017-11-10,"shot","gun",55,"M",0,"LA","True","attack","Not fleeing","False",-90.994,29.687,"2017"
2017-11-10,"shot","knife",43,"M",1,"AZ","False","attack","Not fleeing","False",-112.078,33.463,"2017"
2017-11-10,"shot","gun",62,"M",0,"MN","True","attack","Not fleeing","False",-93.344,45.05,"2017"
2017-11-10,"shot","gun",25,"M",1,"CO","False","other","Foot","False",-104.995,39.748,"2017"
2017-11-10,"shot","gun",50,"M",0,"NM","False","attack","Not fleeing","False",-106.611,35.199,"2017"
2017-11-11,"shot","gun",19,"M",0,"IA","True","attack","Other","False",-94.206,42.726,"2017"
2017-11-11,"shot","gun",41,"M",1,"NV","False","attack","Not fleeing","False",-115.146,36.007,"2017"
2017-11-11,"shot","gun",55,"M",0,"LA","False","attack","Not fleeing","False",-89.782,30.421,"2017"
2017-11-13,"shot","knife",67,"M",1,"NY","True","attack","Not fleeing","True",-73.892,40.847,"2017"
2017-11-13,"shot","unarmed",24,"M",1,"LA","False","attack","Foot","True",-91.136,30.501,"2017"
2017-11-15,"shot","unarmed",29,"M",0,"OK","True","other","Not fleeing","True",-97.541,35.444,"2017"
2017-11-15,"shot","gun",48,"M",0,"AK","False","attack","Car","False",-149.9,61.218,"2017"
2017-11-15,"shot","gun",22,"M",0,"CA","False","attack","Car","False",-118.457,34.201,"2017"
2017-11-15,"shot","gun",59,"M",0,"NY","True","attack","Not fleeing","False",-76.802,42.102,"2017"
2017-11-16,"shot","gun",68,"M",1,"TX","False","attack","Not fleeing","False",-95.754,29.637,"2017"
2017-11-17,"shot","unarmed",25,"M",0,"NM","False","other","Car","False",-106.708,35.097,"2017"
2017-11-17,"shot","unarmed",23,"M",0,"NM","False","other","Car","False",-106.708,35.097,"2017"
2017-11-17,"shot","gun",46,"M",1,"LA","False","attack","Not fleeing","False",-92.157,32.503,"2017"
2017-11-17,"shot","unarmed",25,"M",0,"VA","False","undetermined","Car","False",-77.058,38.747,"2017"
2017-11-17,"shot","gun",30,"M",0,"WV","False","attack","Not fleeing","False",-81.62,38.369,"2017"
2017-11-18,"shot","unarmed",56,"M",1,"AL","False","other","Car","False",-88.102,30.735,"2017"
2017-11-18,"shot","vehicle",24,"M",0,"MT","False","attack","Car","True",-108.513,45.763,"2017"
2017-11-19,"shot","gun",27,"M",0,"SC","False","attack","Car","False",-82.425,34.871,"2017"
2017-11-19,"shot","gun",26,"M",0,"IA","False","attack","Not fleeing","False",-90.57,41.532,"2017"
2017-11-20,"shot","knife",15,"M",0,"MS","False","other","Not fleeing","False",-89.14,30.451,"2017"
2017-11-23,"shot","gun",26,"M",0,"OR","False","other","Foot","False",-121.765,42.221,"2017"
2017-11-23,"shot","gun",32,"M",0,"MO","True","attack","Not fleeing","False",-92.411,37.649,"2017"
2017-11-23,"shot","gun",32,"M",1,"AL","False","attack","Not fleeing","False",-86.271,33.568,"2017"
2017-11-23,"shot","knife",43,"M",0,"MI","True","other","Not fleeing","False",-86.165,42.718,"2017"
2017-11-24,"shot","gun",26,"M",0,"TX","True","attack","Not fleeing","False",-98.099,29.997,"2017"
2017-11-24,"shot","unknown weapon",51,"M",0,"AZ","False","other","Not fleeing","False",-114.668,32.702,"2017"
2017-11-25,"shot","gun",39,"M",0,"NM","False","attack","Not fleeing","False",-105.663,36.145,"2017"
2017-11-26,"shot","gun",43,"M",0,"CA","False","attack","Car","False",-119.79,36.286,"2017"
2017-11-26,"shot","gun",31,"M",0,"AL","False","attack","Not fleeing","False",-86.527,34.769,"2017"
2017-11-26,"shot","knife",22,"M",0,"CA","False","other","Not fleeing","False",-117.864,34.093,"2017"
2017-11-27,"shot","gun",40,"M",0,"CA","True","attack","Not fleeing","False",-118.223,33.951,"2017"
2017-11-28,"shot","gun",30,"M",0,"NV","False","attack","Not fleeing","False",-119.813,39.522,"2017"
2017-11-28,"shot","gun",59,"M",0,"WA","False","attack","Foot","False",-117.368,47.708,"2017"
2017-11-30,"shot","gun",32,"M",1,"NC","False","other","Foot","False",-82.438,35.349,"2017"
2017-11-30,"shot","gun",37,"M",0,"CA","False","other","Car","False",-118.407,34.198,"2017"
2017-12-01,"shot","unarmed",42,"M",1,"CA","False","other","Car","True",-122.388,37.719,"2017"
2017-12-02,"shot","knife",37,"M",0,"CA","True","other","Not fleeing","False",-117.36,34.078,"2017"
2017-12-02,"shot","gun",33,"M",0,"CO","False","attack","Not fleeing","False",-104.822,38.813,"2017"
2017-12-03,"shot","sword",62,"M",0,"TX","False","attack","Not fleeing","False",-94.959,29.37,"2017"
2017-12-04,"shot","gun",46,"M",0,"GA","False","attack","Not fleeing","False",-83.791,33.391,"2017"
2017-12-05,"shot","machete",69,"M",0,"NY","False","other","Not fleeing","False",-73.92,40.808,"2017"
2017-12-05,"shot","gun",24,"M",1,"VA","False","attack","Not fleeing","False",-79.997,36.791,"2017"
2017-12-06,"shot","unarmed",42,"M",1,"FL","True","attack","Not fleeing","True",-80.197,26.152,"2017"
2017-12-06,"shot","gun",49,"M",0,"WY","False","attack","Not fleeing","False",-104.768,41.161,"2017"
2017-12-07,"shot","gun",35,"M",0,"WI","False","attack","Car","False",-87.749,45.054,"2017"
2017-12-07,"shot","unarmed",19,"M",0,"CO","False","other","Foot","False",-104.966,39.854,"2017"
2017-12-08,"shot","gun",22,"M",0,"CA","False","attack","Not fleeing","False",-122.326,40.567,"2017"
2017-12-09,"shot","gun",16,"M",0,"DE","False","attack","Not fleeing","False",-75.558,39.163,"2017"
2017-12-09,"shot","gun",69,"M",0,"AR","False","attack","Not fleeing","False",-91.969,35.331,"2017"
2017-12-10,"shot","Taser",28,"M",0,"OK","False","attack","Not fleeing","False",-97.424,35.406,"2017"
2017-12-12,"shot","undetermined",50,"F",0,"GA","True","other","Not fleeing","False",-81.237,32.241,"2017"
2017-12-15,"shot","gun",34,"M",0,"TN","False","attack","Not fleeing","False",-85.802,35.599,"2017"
2017-12-18,"shot","hatchet",48,"M",1,"MI","False","other","Not fleeing","False",-83.199,42.459,"2017"
2017-12-20,"shot","toy weapon",33,"M",0,"OH","True","other","Not fleeing","False",-84.245,39.593,"2017"
2017-12-21,"shot","unarmed",6,"M",0,"TX","False","other","Not fleeing","False",-98.257,29.552,"2017"
2017-12-21,"shot","pipe",30,"F",0,"TX","False","other","Foot","True",-98.257,29.552,"2017"
2017-12-21,"shot","gun",26,"M",0,"CO","True","other","Foot","False",-104.803,40.378,"2017"
2017-12-22,"shot","gun",40,"M",0,"MN","False","attack","Foot","False",-92.465,47.49,"2017"
2017-12-24,"shot","machete",46,"M",0,"TX","False","other","Not fleeing","False",-97.949,26.112,"2017"
2017-12-24,"shot","gun",20,"M",0,"AK","True","attack","Not fleeing","True",-147.716,64.838,"2017"
2017-12-26,"shot","gun",28,"M",1,"IN","False","attack","Car","False",-86.014,39.843,"2017"
2017-12-26,"shot","gun",30,"M",0,"CA","False","attack","Car","False",-116.481,33.951,"2017"
2017-12-26,"shot","gun",38,"F",0,"TX","False","attack","Not fleeing","False",-96.889,32.924,"2017"
2017-12-26,"shot","gun",36,"M",0,"WA","False","attack","Foot","True",-117.428,47.669,"2017"
2017-12-27,"shot","unarmed",28,"M",0,"KS","False","other","Not fleeing","False",-97.353,37.673,"2017"
2017-12-27,"shot","gun",38,"M",0,"VA","True","attack","Not fleeing","False",-77.356,37.352,"2017"
2017-12-28,"shot","gun",30,"M",1,"IN","False","attack","Car","False",-85.979,41.67,"2017"
2017-12-30,"shot","gun",31,"M",0,"CA","False","attack","Not fleeing","False",-122.226,37.487,"2017"
2018-01-01,"shot","gun",65,"M",0,"GA","True","attack","Not fleeing","False",-85.312,34.939,"2018"
2018-01-01,"shot","gun",65,"M",0,"FL","True","attack","Not fleeing","True",-80.911,28.944,"2018"
2018-01-02,"shot","gun",30,"F",0,"TX","False","attack","Not fleeing","False",-100.011,29.67,"2018"
2018-01-02,"shot","gun",49,"M",0,"AR","True","attack","Not fleeing","False",-93.835,35.49,"2018"
2018-01-02,"shot","knife",66,"M",0,"MO","False","attack","Not fleeing","False",-94.51,37.101,"2018"
2018-01-03,"shot","gun",28,"M",1,"CA","False","attack","Not fleeing","False",-122.296,37.806,"2018"
2018-01-04,"shot","gun",27,"M",0,"ID","False","attack","Not fleeing","False",-116.224,43.62,"2018"
2018-01-04,"shot","gun",31,"M",0,"WI","False","attack","Not fleeing","False",-88.92,45.546,"2018"
2018-01-05,"shot","gun",46,"M",0,"MO","False","attack","Not fleeing","False",-93.278,37.154,"2018"
2018-01-05,"shot","gun",28,"M",1,"OH","False","attack","Not fleeing","False",-82.854,39.958,"2018"
2018-01-05,"shot","gun",35,"M",0,"CA","False","other","Not fleeing","False",-118.143,33.803,"2018"
2018-01-06,"shot","pole and knife",24,"M",0,"NM","False","other","Not fleeing","False",-106.545,35.078,"2018"
2018-01-06,"shot","gun",17,"M",1,"AR","False","attack","Not fleeing","False",-92.266,34.806,"2018"
2018-01-06,"shot","baseball bat",39,"M",0,"OK","False","other","Not fleeing","False",-97.125,35.377,"2018"
2018-01-06,"shot","gun",21,"M",0,"TX","False","attack","Not fleeing","False",-97.641,30.504,"2018"
2018-01-06,"shot","knife",21,"M",0,"WI","False","other","Not fleeing","False",-90.824,43.942,"2018"
2018-01-06,"shot","gun",57,"M",0,"FL","False","attack","Not fleeing","False",-81.824,26.473,"2018"
2018-01-06,"shot","vehicle",27,"M",0,"PA","False","other","Car","False",-76.751,40.002,"2018"
2018-01-06,"shot","gun",62,"M",0,"AL","False","attack","Not fleeing","False",-86.66,33.637,"2018"
2018-01-06,"shot and Tasered","unarmed",40,"M",1,"NM","False","other","Car","False",-106.733,34.806,"2018"
2018-01-07,"shot","gun",38,"M",1,"FL","False","other","Foot","False",-80.201,26.13,"2018"
2018-01-07,"shot","knife",27,"M",0,"CA","True","other","Not fleeing","False",-120.431,34.955,"2018"
2018-01-07,"shot","gun",54,"M",1,"VA","False","attack","Not fleeing","False",-79.365,36.587,"2018"
2018-01-07,"shot","gun",27,"M",0,"WA","False","attack","Not fleeing","False",-122.436,47.204,"2018"
2018-01-07,"shot and Tasered","unarmed",51,"M",0,"AZ","True","other","Not fleeing","False",-111.761,34.87,"2018"
2018-01-08,"shot","gun",25,"M",0,"TN","False","other","Not fleeing","False",-82.752,36.579,"2018"
2018-01-08,"shot","gun",20,"M",1,"MO","False","attack","Foot","False",-94.568,39.017,"2018"
2018-01-08,"shot and Tasered","gun",32,"M",0,"MO","False","attack","Foot","False",-94.57,39.016,"2018"
2018-01-09,"shot","ax",27,"M",0,"CA","True","other","Not fleeing","True",-121.745,37.22,"2018"
2018-01-10,"shot","vehicle",21,"M",1,"CA","False","other","Car","False",-118.043,34.565,"2018"
2018-01-11,"shot","gun",44,"M",0,"SC","False","attack","Car","False",-81.171,33.808,"2018"
2018-01-12,"shot","gun",31,"M",0,"NV","False","other","Not fleeing","False",-115.763,40.832,"2018"
2018-01-12,"shot","gun",43,"M",1,"CA","False","other","Not fleeing","False",-121.894,38.005,"2018"
2018-01-12,"shot","gun",39,"M",0,"KY","False","other","Not fleeing","False",-86.398,36.705,"2018"
2018-01-12,"shot","gun",54,"M",0,"OR","False","attack","Car","False",-122.856,45.381,"2018"
2018-01-12,"shot","gun",22,"M",1,"OH","False","other","Not fleeing","False",-82.858,39.929,"2018"
2018-01-12,"shot","gun",36,"M",0,"WA","False","attack","Car","False",-122.336,47.109,"2018"
2018-01-13,"shot","gun",42,"M",0,"NC","True","other","Not fleeing","True",-80.876,35.398,"2018"
2018-01-14,"shot","gun",22,"M",0,"CA","False","other","Not fleeing","False",-118.195,34.084,"2018"
2018-01-15,"shot","gun",42,"M",0,"OR","False","other","Not fleeing","False",-123.13,44.124,"2018"
2018-01-16,"shot","toy weapon",32,"M",0,"VT","True","other","Foot","False",-72.584,44.264,"2018"
2018-01-16,"shot","unknown weapon",30,"M",0,"TX","False","other","Not fleeing","False",-97.154,32.828,"2018"
2018-01-16,"shot","gun",53,"F",0,"ID","False","attack","Not fleeing","False",-114.654,42.931,"2018"
2018-01-16,"shot and Tasered","unarmed",27,"M",0,"CO","False","attack","Not fleeing","False",-104.987,39.833,"2018"
2018-01-17,"shot","pellet gun",72,"F",1,"OK","False","attack","Not fleeing","False",-95.805,36.038,"2018"
2018-01-17,"shot","gun",29,"M",1,"IA","True","attack","Car","False",-92.549,42.949,"2018"
2018-01-17,"shot","gun",34,"M",1,"TN","False","other","Car","False",-90.024,35.17,"2018"
2018-01-17,"shot","gun",26,"M",1,"WI","False","attack","Foot","False",-87.786,42.716,"2018"
2018-01-18,"shot","gun",31,"M",1,"PA","False","attack","Not fleeing","False",-76.862,40.265,"2018"
2018-01-19,"shot","knife",58,"M",0,"IN","True","attack","Not fleeing","False",-87.258,38.039,"2018"
2018-01-20,"shot","knife",23,"M",0,"MN","False","other","Not fleeing","False",-94.447,43.647,"2018"
2018-01-20,"shot","gun",44,"M",0,"GA","False","other","Not fleeing","False",-84.333,33.933,"2018"
2018-01-20,"shot","gun",46,"M",0,"FL","False","attack","Not fleeing","False",-81.656,27.839,"2018"
2018-01-20,"shot","unarmed",61,"M",1,"TX","True","other","Not fleeing","False",-94.647,32.555,"2018"
2018-01-21,"shot","unknown weapon",35,"M",0,"WA","True","other","Not fleeing","False",-122.162,47.978,"2018"
2018-01-22,"shot","gun",36,"M",0,"MI","True","other","Not fleeing","False",-85.19,42.308,"2018"
2018-01-22,"shot","unarmed",37,"M",0,"OK","False","other","Not fleeing","False",-94.789,35.463,"2018"
2018-01-22,"shot","gun",35,"M",0,"CO","False","attack","Other","True",-104.866,39.694,"2018"
2018-01-22,"shot","gun",40,"M",0,"OK","False","other","Car","False",-96.01,36.176,"2018"
2018-01-23,"shot","pipe",18,"M",0,"TX","False","attack","Foot","False",-95.058,29.495,"2018"
2018-01-23,"shot","unarmed",38,"M",1,"FL","True","other","Car","False",-82.568,27.429,"2018"
2018-01-23,"shot","unknown weapon",54,"M",0,"ID","False","other","Foot","False",-112.034,43.488,"2018"
2018-01-24,"shot","unknown weapon",27,"M",0,"NV","False","other","Foot","False",-119.761,39.545,"2018"
2018-01-24,"shot","gun",62,"M",0,"MI","False","attack","Not fleeing","False",-84.826,43.588,"2018"
2018-01-25,"shot","gun",66,"M",0,"MD","False","attack","Not fleeing","False",-78.368,39.647,"2018"
2018-01-25,"shot","unarmed",47,"M",0,"TX","False","other","Not fleeing","False",-95.293,29.828,"2018"
2018-01-25,"shot","knife",19,"M",0,"TX","False","attack","Other","False",-98.492,29.521,"2018"
2018-01-25,"shot","toy weapon",27,"M",0,"GA","True","attack","Not fleeing","False",-84.03,34.106,"2018"
2018-01-26,"shot","knife",42,"M",0,"IL","False","attack","Not fleeing","False",-90.127,38.89,"2018"
2018-01-27,"shot","vehicle",21,"F",1,"MS","False","attack","Car","False",-90.153,32.384,"2018"
2018-01-27,"shot","gun",43,"F",0,"TX","True","attack","Not fleeing","False",-98.5,29.565,"2018"
2018-01-28,"shot","gun",45,"M",0,"KY","False","attack","Not fleeing","False",-84.075,37.118,"2018"
2018-01-28,"shot","gun",33,"M",1,"MD","False","attack","Foot","True",-76.669,39.278,"2018"
2018-01-28,"shot","gun",38,"M",0,"GA","False","attack","Foot","False",-84.275,33.878,"2018"
2018-01-28,"shot","gun",33,"M",0,"TX","False","attack","Car","False",-95.486,30.309,"2018"
2018-01-29,"shot","knife",52,"M",1,"NY","False","other","Foot","True",-73.887,40.847,"2018"
2018-01-30,"shot","unarmed",40,"M",0,"OK","False","other","Not fleeing","False",-97.105,35.24,"2018"
2018-01-31,"shot","knife",20,"M",0,"MN","False","other","Foot","False",-94.628,43.981,"2018"
2018-01-31,"shot","knife",39,"M",0,"CO","False","other","Not fleeing","False",-105.074,39.85,"2018"
2018-02-01,"shot","unarmed",35,"M",0,"OH","True","attack","Foot","False",-82.964,39.054,"2018"
2018-02-01,"shot","gun",32,"M",1,"IL","False","attack","Foot","False",-89.617,40.675,"2018"
2018-02-01,"shot","gun",56,"M",0,"OK","False","attack","Not fleeing","False",-97.205,35.319,"2018"
2018-02-01,"shot","gun",37,"M",1,"TX","False","attack","Foot","False",-95.459,29.723,"2018"
2018-02-01,"shot","gun",32,"M",0,"KY","False","attack","Not fleeing","False",-85.637,38.189,"2018"
2018-02-01,"shot","knife",28,"M",1,"GA","False","other","Other","False",-83.389,34.88,"2018"
2018-02-02,"shot","knife",27,"M",0,"NC","True","other","Not fleeing","True",-80.91,35.246,"2018"
2018-02-03,"shot","unarmed",43,"M",0,"MA","False","other","Foot","False",-71.106,42.559,"2018"
2018-02-03,"shot","gun",49,"M",0,"MS","False","attack","Foot","False",-89.091,30.384,"2018"
2018-02-04,"shot","gun",16,"M",1,"CA","False","other","Foot","False",-118.296,33.939,"2018"
2018-02-05,"shot","gun",35,"M",0,"CA","False","other","Not fleeing","False",-122.857,39.124,"2018"
2018-02-05,"shot","gun",19,"M",0,"CO","False","attack","Not fleeing","False",-104.75,38.847,"2018"
2018-02-06,"shot","unarmed",59,"M",0,"FL","False","other","Not fleeing","False",-81.318,29.906,"2018"
2018-02-06,"shot","knife",29,"M",0,"CO","False","other","Not fleeing","False",-105.017,39.684,"2018"
2018-02-08,"shot","BB gun",40,"M",0,"CA","False","other","Not fleeing","False",-121.805,37.967,"2018"
2018-02-08,"shot","knife",35,"M",0,"FL","True","other","Not fleeing","False",-80.518,27.907,"2018"
2018-02-09,"shot","gun",39,"M",1,"GA","False","attack","Not fleeing","False",-84.11,33.333,"2018"
2018-02-09,"shot","vehicle",36,"M",1,"GA","False","other","Car","False",-84.395,33.731,"2018"
2018-02-09,"shot","gun",78,"M",0,"AZ","False","other","Not fleeing","True",-111.657,35.198,"2018"
2018-02-10,"shot","toy weapon",25,"M",0,"OH","False","other","Foot","False",-83.089,39.952,"2018"
2018-02-10,"shot","gun",41,"M",0,"CO","False","other","Not fleeing","False",-104.798,39.628,"2018"
2018-02-10,"shot","gun",63,"M",0,"AZ","False","attack","Not fleeing","True",-114.014,35.225,"2018"
2018-02-10,"shot and Tasered","machete",48,"M",1,"FL","True","other","Not fleeing","False",-82.439,28.045,"2018"
2018-02-11,"shot","gun",42,"M",0,"VT","True","other","Not fleeing","False",-72.878,44.373,"2018"
2018-02-11,"shot","gun",39,"M",1,"PA","False","attack","Foot","False",-79.888,40.455,"2018"
2018-02-12,"shot","gun",84,"M",0,"FL","True","attack","Not fleeing","False",-80.415,25.515,"2018"
2018-02-13,"shot","unarmed",33,"M",1,"CA","False","attack","Foot","False",-122.258,38.104,"2018"
2018-02-13,"shot","gun and knife",52,"M",0,"CO","False","other","Not fleeing","False",-104.935,39.676,"2018"
2018-02-14,"shot","knife",30,"M",1,"IN","True","attack","Not fleeing","False",-87.349,41.486,"2018"
2018-02-14,"shot","gun",29,"M",0,"IN","False","other","Not fleeing","False",-86.128,40.489,"2018"
2018-02-14,"shot","gun",27,"M",0,"MO","True","attack","Other","False",-94.494,38.798,"2018"
2018-02-14,"shot","gun",41,"M",0,"AL","True","attack","Not fleeing","False",-88.173,30.719,"2018"
2018-02-15,"shot","gun",57,"M",0,"AZ","False","attack","Not fleeing","False",-111.792,33.411,"2018"
2018-02-15,"shot","gun",27,"M",0,"UT","False","attack","Car","False",-108.901,37.323,"2018"
2018-02-15,"shot","gun",58,"M",0,"NC","False","attack","Not fleeing","False",-78.401,36.309,"2018"
2018-02-17,"shot","gun",28,"M",1,"WV","False","attack","Not fleeing","False",-78.038,39.366,"2018"
2018-02-17,"shot","gun",55,"M",0,"OK","True","attack","Not fleeing","False",-95.673,36.154,"2018"
2018-02-18,"shot","gun",33,"M",0,"TX","False","attack","Car","False",-98.133,29.573,"2018"
2018-02-19,"shot","gun",23,"M",0,"TX","True","attack","Other","False",-97.736,30.197,"2018"
2018-02-19,"shot","knife",45,"M",1,"TX","False","other","Foot","True",-97.096,33.196,"2018"
2018-02-21,"shot","gun",37,"M",1,"MD","False","attack","Car","False",-76.993,38.756,"2018"
2018-02-21,"shot","gun",21,"M",1,"AL","False","attack","Foot","False",-86.33,32.366,"2018"
2018-02-21,"shot","gun",27,"M",0,"ND","False","attack","Car","False",-98.991,46.939,"2018"
2018-02-21,"shot","gun",37,"M",1,"MS","False","attack","Foot","False",-90.206,32.302,"2018"
2018-02-21,"shot","unarmed",22,"M",1,"TX","False","other","Car","False",-102.07,36.334,"2018"
2018-02-22,"shot","gun",27,"M",0,"AZ","False","other","Foot","False",-112.272,33.406,"2018"
2018-02-23,"shot","unarmed",37,"M",1,"VA","False","other","Foot","False",-77.33,38.584,"2018"
2018-02-23,"shot","toy weapon",58,"M",0,"IN","False","other","Not fleeing","False",-87.501,37.955,"2018"
2018-02-25,"shot","knife",25,"M",1,"OK","False","attack","Not fleeing","False",-97.558,35.61,"2018"
2018-02-25,"shot","sword",36,"M",0,"WY","False","other","Foot","False",-106.276,42.836,"2018"
2018-02-26,"shot","gun",27,"M",0,"OH","False","attack","Foot","False",-82.803,40.946,"2018"
2018-02-26,"shot","gun",25,"M",0,"KS","False","attack","Not fleeing","False",-96.301,39.206,"2018"
2018-02-26,"shot","gun",40,"M",1,"MO","False","attack","Not fleeing","False",-90.208,38.752,"2018"
2018-02-26,"shot and Tasered","machete",22,"M",0,"CA","True","other","Not fleeing","True",-118.457,34.235,"2018"
2018-02-27,"shot","gun",29,"M",1,"TX","False","attack","Not fleeing","False",-96.656,32.738,"2018"
2018-02-27,"shot","gun",20,"M",0,"SC","False","other","Car","True",-81.198,34.717,"2018"
2018-02-27,"shot","gun",33,"M",0,"ID","False","attack","Not fleeing","False",-116.786,47.696,"2018"
2018-02-28,"shot","gun",48,"M",1,"FL","False","attack","Not fleeing","False",-81.379,28.54,"2018"
2018-03-01,"shot","machete",40,"M",1,"VA","False","other","Car","False",-77.522,37.608,"2018"
2018-03-01,"shot","unknown weapon",29,"M",0,"AZ","False","other","Not fleeing","False",-110.983,32.177,"2018"
2018-03-02,"shot","unknown weapon",29,"M",0,"PA","False","other","Not fleeing","False",-74.841,40.137,"2018"
2018-03-02,"shot","gun",44,"M",0,"AZ","False","attack","Foot","False",-112.152,33.567,"2018"
2018-03-02,"shot","knife",36,"M",0,"AZ","False","other","Not fleeing","False",-111.636,33.379,"2018"
2018-03-02,"shot","vehicle",31,"M",0,"CA","False","attack","Not fleeing","False",-117.85,33.708,"2018"
2018-03-02,"shot","gun",48,"M",0,"AZ","False","other","Not fleeing","False",-111.886,33.577,"2018"
2018-03-03,"shot","piece of wood",38,"F",0,"AZ","False","other","Not fleeing","False",-111.065,32.125,"2018"
2018-03-03,"shot","gun",41,"M",1,"MS","False","attack","Not fleeing","False",-89.039,30.4,"2018"
2018-03-05,"shot","gun",28,"M",0,"ID","True","attack","Not fleeing","False",-116.572,48.264,"2018"
2018-03-05,"shot","toy weapon",33,"M",0,"GA","False","attack","Not fleeing","False",-85.009,33.715,"2018"
2018-03-05,"shot","knife",44,"M",0,"FL","True","other","Foot","False",-81.95,28.039,"2018"
2018-03-05,"shot","gun",65,"M",0,"AL","False","attack","Not fleeing","False",-87.861,30.421,"2018"
2018-03-05,"shot","knife",25,"M",0,"NM","False","other","Not fleeing","False",-108.188,36.725,"2018"
2018-03-06,"shot","gun",40,"M",0,"IN","False","attack","Not fleeing","True",-85.795,41,"2018"
2018-03-06,"shot","gun",36,"M",0,"IN","True","attack","Not fleeing","False",-87.385,39.45,"2018"
2018-03-06,"shot","gun",55,"M",0,"CO","False","attack","Foot","False",-104.594,38.276,"2018"
2018-03-06,"shot","gun",19,"M",0,"CA","False","attack","Not fleeing","False",-122.418,37.759,"2018"
2018-03-06,"shot","gun",70,"M",0,"TX","False","other","Not fleeing","False",-93.955,31.639,"2018"
2018-03-06,"shot","gun",37,"M",1,"MO","True","attack","Not fleeing","False",-93.78,38.368,"2018"
2018-03-07,"shot","gun",53,"M",0,"CA","False","attack","Not fleeing","False",-118.195,33.767,"2018"
2018-03-07,"shot","unarmed",84,"F",0,"TX","False","other","Not fleeing","False",-98.669,29.669,"2018"
2018-03-07,"shot and Tasered","pick-axe",46,"M",0,"TX","True","other","Not fleeing","False",-97.688,30.272,"2018"
2018-03-08,"shot","gun",29,"M",1,"VA","False","attack","Other","False",-111.676,40.057,"2018"
2018-03-09,"shot","knife",32,"F",0,"FL","False","other","Not fleeing","False",-82.765,28.15,"2018"
2018-03-09,"shot","gun",27,"M",0,"AZ","False","attack","Foot","False",-112.164,33.487,"2018"
2018-03-09,"shot","knife",38,"M",0,"TX","False","attack","Not fleeing","False",-97.14,32.652,"2018"
2018-03-10,"shot","gun",20,"M",1,"OR","True","attack","Not fleeing","False",-122.926,45.505,"2018"
2018-03-10,"shot","gun",45,"M",0,"CA","False","attack","Not fleeing","False",-117.445,34.119,"2018"
2018-03-11,"shot","gun",32,"M",0,"CA","True","attack","Not fleeing","False",-122.274,37.831,"2018"
2018-03-11,"shot","gun",48,"M",0,"NM","False","other","Foot","False",-104.246,34.472,"2018"
2018-03-11,"shot","gun",57,"M",0,"TX","False","attack","Not fleeing","False",-102.077,31.93,"2018"
2018-03-12,"shot","knife",34,"F",1,"IL","True","other","Car","True",-88.283,42.066,"2018"
2018-03-12,"shot","gun",47,"M",0,"MI","False","attack","Foot","False",-84.366,42.254,"2018"
2018-03-12,"shot","gun",61,"M",0,"NC","False","attack","Not fleeing","False",-80.354,35.812,"2018"
2018-03-12,"shot","gun",31,"M",0,"CO","False","other","Not fleeing","False",-104.822,38.809,"2018"
2018-03-12,"shot and Tasered","baseball bat",46,"M",1,"NY","False","attack","Not fleeing","False",-73.707,40.79,"2018"
2018-03-12,"shot and Tasered","baton",27,"M",1,"CA","True","attack","Foot","False",-119.337,36.217,"2018"
2018-03-13,"shot","gun",31,"M",0,"UT","False","other","Not fleeing","False",-111.886,40.589,"2018"
2018-03-14,"shot","unarmed",31,"M",1,"LA","True","attack","Not fleeing","False",-91.127,30.453,"2018"
2018-03-15,"shot and Tasered","unarmed",27,"M",1,"AZ","False","attack","Not fleeing","False",-111.721,32.942,"2018"
2018-03-16,"shot","gun",49,"M",1,"TN","False","attack","Not fleeing","False",-87.27,36.571,"2018"
2018-03-16,"shot","knife",26,"M",0,"TN","True","other","Foot","False",-82.46,36.302,"2018"
2018-03-16,"shot","knife",28,"M",0,"WA","True","other","Not fleeing","False",-122.375,47.028,"2018"
2018-03-17,"shot","gun",50,"M",0,"CA","False","other","Car","False",-116.973,33.22,"2018"
2018-03-18,"shot","unarmed",23,"M",1,"CA","False","other","Foot","True",-121.475,38.487,"2018"
2018-03-18,"shot","knife",40,"M",0,"CA","False","other","Foot","False",-118.047,34.033,"2018"
2018-03-19,"shot","gun",50,"M",0,"KY","False","attack","Other","False",-87.095,37.68,"2018"
2018-03-19,"shot","crossbow",50,"M",0,"AR","False","other","Not fleeing","False",-92.369,36.158,"2018"
2018-03-19,"shot","unarmed",27,"M",0,"CO","False","other","Car","False",-104.902,39.776,"2018"
2018-03-19,"shot and Tasered","knife",35,"M",1,"SC","False","other","Not fleeing","True",-82.411,34.87,"2018"
2018-03-20,"shot","gun",32,"M",0,"KY","False","attack","Not fleeing","False",-84.546,38.231,"2018"
